Products,keyfigure,Days,Value,ProdType
BTHSMF000K04DC,production,1,392,Fresh
BTHSMF000K04DC,production,2,131,Fresh
BTHSMF000K04DC,production,3,143,Fresh
BTHSMF000K04DC,production,4,140,Fresh
CBRSH2332P10DC,production,0,0,Fresh
CBRSH2332P10DC,production,1,7470,Fresh
CBRSH2332P10DC,production,2,5433,Fresh
CBRSH2332P10DC,production,3,1244,Fresh
CBRSH2332P10DC,production,4,2146,Fresh
BTH009100K06DC,production,0,0,Fresh
BTH009100K06DC,production,1,0,Fresh
BTH009100K06DC,production,2,0,Fresh
BTH009100K06DC,production,3,247,Fresh
BTH009100K06DC,production,4,242,Fresh
CTH016190K02DC,production,0,0,Fresh
CTH016190K02DC,production,1,0,Fresh
CTH016190K02DC,production,2,0,Fresh
CTH016190K02DC,production,3,1115,Fresh
CTH016190K02DC,production,4,999,Fresh
BTH0F0000K02DC,production,0,0,Fresh
BTH0F0000K02DC,production,1,247,Fresh
BTH0F0000K02DC,production,2,247,Fresh
BTH0F0000K02DC,production,3,247,Fresh
BTH0F0000K02DC,production,4,242,Fresh
BLG018230K02DC,production,0,0,Fresh
BLG018230K02DC,production,1,0,Fresh
BLG018230K02DC,production,2,0,Fresh
BLG018230K02DC,production,3,0,Fresh
BLG018230K02DC,production,4,0,Fresh
BBRS16180K05DC,production,0,0,Fresh
BBRS16180K05DC,production,1,0,Fresh
BBRS16180K05DC,production,2,0,Fresh
BBRS16180K05DC,production,3,0,Fresh
BBRS16180K05DC,production,4,0,Fresh
PMJWF0000K02DC,production,0,0,Fresh
PMJWF0000K02DC,production,1,105,Fresh
PMJWF0000K02DC,production,2,83,Fresh
PMJWF0000K02DC,production,3,137,Fresh
PMJWF0000K02DC,production,4,137,Fresh
CDS010140P20DC,production,0,0,Fresh
CDS010140P20DC,production,1,345,Fresh
CDS010140P20DC,production,2,195,Fresh
CDS010140P20DC,production,3,863,Fresh
CDS010140P20DC,production,4,783,Fresh
P3JW08100K02DC,production,0,0,Fresh
P3JW08100K02DC,production,1,93,Fresh
P3JW08100K02DC,production,2,97,Fresh
P3JW08100K02DC,production,3,97,Fresh
P3JW08100K02DC,production,4,97,Fresh
BTH007585K04DC,production,0,0,Fresh
BTH007585K04DC,production,1,247,Fresh
BTH007585K04DC,production,2,247,Fresh
BTH007585K04DC,production,3,247,Fresh
BTH007585K04DC,production,4,242,Fresh
BBRS2325FK06DC,production,0,0,Fresh
BBRS2325FK06DC,production,1,0,Fresh
BBRS2325FK06DC,production,2,0,Fresh
BBRS2325FK06DC,production,3,0,Fresh
BBRS2325FK06DC,production,4,0,Fresh
CDS0J0000K02DF,frozen_production,0,0,Frozen
CDS0J0000K02DF,frozen_production,1,119,Frozen
CDS0J0000K02DF,frozen_production,2,119,Frozen
CDS0J0000K02DF,frozen_production,3,0,Frozen
CDS0J0000K02DF,frozen_production,4,0,Frozen
P3JW00BRUK02DF,frozen_production,0,0,Frozen
P3JW00BRUK02DF,frozen_production,1,93,Frozen
P3JW00BRUK02DF,frozen_production,2,97,Frozen
P3JW00BRUK02DF,frozen_production,3,97,Frozen
P3JW00BRUK02DF,frozen_production,4,97,Frozen
CKE0F0000K02DF,frozen_production,0,0,Frozen
CKE0F0000K02DF,frozen_production,1,0,Frozen
CKE0F0000K02DF,frozen_production,2,0,Frozen
CKE0F0000K02DF,frozen_production,3,140,Frozen
CKE0F0000K02DF,frozen_production,4,140,Frozen
BTHS07595P24DF,frozen_production,0,0,Frozen
BTHS07595P24DF,frozen_production,1,0,Frozen
BTHS07595P24DF,frozen_production,2,0,Frozen
BTHS07595P24DF,frozen_production,3,0,Frozen
BTHS07595P24DF,frozen_production,4,0,Frozen
PDMT04050K02DF,frozen_production,0,0,Frozen
PDMT04050K02DF,frozen_production,1,201,Frozen
PDMT04050K02DF,frozen_production,2,201,Frozen
PDMT04050K02DF,frozen_production,3,28,Frozen
PDMT04050K02DF,frozen_production,4,143,Frozen
BTH0CU020K02DF,frozen_production,0,0,Frozen
BTH0CU020K02DF,frozen_production,1,247,Frozen
BTH0CU020K02DF,frozen_production,2,247,Frozen
BTH0CU020K02DF,frozen_production,3,0,Frozen
BTH0CU020K02DF,frozen_production,4,0,Frozen
P3JW07090K02DF,frozen_production,0,0,Frozen
P3JW07090K02DF,frozen_production,1,0,Frozen
P3JW07090K02DF,frozen_production,2,0,Frozen
P3JW07090K02DF,frozen_production,3,97,Frozen
P3JW07090K02DF,frozen_production,4,97,Frozen
PMJWMF000150DF,frozen_production,0,0,Frozen
PMJWMF000150DF,frozen_production,1,0,Frozen
PMJWMF000150DF,frozen_production,2,0,Frozen
PMJWMF000150DF,frozen_production,3,0,Frozen
PMJWMF000150DF,frozen_production,4,0,Frozen
CLG026340K06DF,frozen_production,0,0,Frozen
CLG026340K06DF,frozen_production,1,0,Frozen
CLG026340K06DF,frozen_production,2,0,Frozen
CLG026340K06DF,frozen_production,3,0,Frozen
CLG026340K06DF,frozen_production,4,0,Frozen
CDS0S0000K02DF,frozen_production,0,0,Frozen
CDS0S0000K02DF,frozen_production,1,0,Frozen
CDS0S0000K02DF,frozen_production,2,0,Frozen
CDS0S0000K02DF,frozen_production,3,0,Frozen
CDS0S0000K02DF,frozen_production,4,0,Frozen
CLG022270P10DF,frozen_production,0,0,Frozen
CLG022270P10DF,frozen_production,1,0,Frozen
CLG022270P10DF,frozen_production,2,0,Frozen
CLG022270P10DF,frozen_production,3,0,Frozen
CLG022270P10DF,frozen_production,4,3,Frozen
BLGS07595P24DF,frozen_production,0,0,Frozen
BLGS07595P24DF,frozen_production,1,0,Frozen
BLGS07595P24DF,frozen_production,2,0,Frozen
BLGS07595P24DF,frozen_production,3,0,Frozen
BLGS07595P24DF,frozen_production,4,0,Frozen
CRB01924VP04DF,frozen_production,0,0,Frozen
CRB01924VP04DF,frozen_production,1,230,Frozen
CRB01924VP04DF,frozen_production,2,225,Frozen
CRB01924VP04DF,frozen_production,3,0,Frozen
CRB01924VP04DF,frozen_production,4,0,Frozen
CLG022270K06DF,frozen_production,0,0,Frozen
CLG022270K06DF,frozen_production,1,0,Frozen
CLG022270K06DF,frozen_production,2,0,Frozen
CLG022270K06DF,frozen_production,3,0,Frozen
CLG022270K06DF,frozen_production,4,32,Frozen
BBRSMF000K04DF,frozen_production,0,0,Frozen
BBRSMF000K04DF,frozen_production,1,0,Frozen
BBRSMF000K04DF,frozen_production,2,0,Frozen
BBRSMF000K04DF,frozen_production,3,0,Frozen
BBRSMF000K04DF,frozen_production,4,0,Frozen
BBR0F0000K02DF,frozen_production,0,0,Frozen
BBR0F0000K02DF,frozen_production,1,3870,Frozen
BBR0F0000K02DF,frozen_production,2,4469,Frozen
BBR0F0000K02DF,frozen_production,3,0,Frozen
BBR0F0000K02DF,frozen_production,4,0,Frozen
C3JWL0000K02DF,frozen_production,0,0,Frozen
C3JWL0000K02DF,frozen_production,1,5,Frozen
C3JWL0000K02DF,frozen_production,2,19,Frozen
C3JWL0000K02DF,frozen_production,3,185,Frozen
C3JWL0000K02DF,frozen_production,4,185,Frozen
CDS0CU000K02DF,frozen_production,0,0,Frozen
CDS0CU000K02DF,frozen_production,1,0,Frozen
CDS0CU000K02DF,frozen_production,2,0,Frozen
CDS0CU000K02DF,frozen_production,3,0,Frozen
CDS0CU000K02DF,frozen_production,4,0,Frozen
CRB015190K02DF,frozen_production,0,0,Frozen
CRB015190K02DF,frozen_production,1,0,Frozen
CRB015190K02DF,frozen_production,2,0,Frozen
CRB015190K02DF,frozen_production,3,79,Frozen
CRB015190K02DF,frozen_production,4,79,Frozen
C9PCWBM20P18DF,frozen_production,0,0,Frozen
C9PCWBM20P18DF,frozen_production,1,0,Frozen
C9PCWBM20P18DF,frozen_production,2,0,Frozen
C9PCWBM20P18DF,frozen_production,3,66,Frozen
C9PCWBM20P18DF,frozen_production,4,66,Frozen
BLG0F0000K02DF,frozen_production,0,0,Frozen
BLG0F0000K02DF,frozen_production,1,0,Frozen
BLG0F0000K02DF,frozen_production,2,0,Frozen
BLG0F0000K02DF,frozen_production,3,0,Frozen
BLG0F0000K02DF,frozen_production,4,0,Frozen
PDMTF0000K02DF,frozen_production,0,0,Frozen
PDMTF0000K02DF,frozen_production,1,0,Frozen
PDMTF0000K02DF,frozen_production,2,0,Frozen
PDMTF0000K02DF,frozen_production,3,0,Frozen
PDMTF0000K02DF,frozen_production,4,42,Frozen
C3JW0913VP06DF,frozen_production,0,0,Frozen
C3JW0913VP06DF,frozen_production,1,5,Frozen
C3JW0913VP06DF,frozen_production,2,19,Frozen
C3JW0913VP06DF,frozen_production,3,0,Frozen
C3JW0913VP06DF,frozen_production,4,0,Frozen
CKE01218VP04DF,frozen_production,0,0,Frozen
CKE01218VP04DF,frozen_production,1,0,Frozen
CKE01218VP04DF,frozen_production,2,0,Frozen
CKE01218VP04DF,frozen_production,3,1,Frozen
CKE01218VP04DF,frozen_production,4,1,Frozen
CRB015190K06DF,frozen_production,0,0,Frozen
CRB015190K06DF,frozen_production,1,0,Frozen
CRB015190K06DF,frozen_production,2,0,Frozen
CRB015190K06DF,frozen_production,3,0,Frozen
CRB015190K06DF,frozen_production,4,0,Frozen
CRB019240K02DF,frozen_production,0,0,Frozen
CRB019240K02DF,frozen_production,1,0,Frozen
CRB019240K02DF,frozen_production,2,0,Frozen
CRB019240K02DF,frozen_production,3,124,Frozen
CRB019240K02DF,frozen_production,4,124,Frozen
BBRSF3540K02DF,frozen_production,0,0,Frozen
BBRSF3540K02DF,frozen_production,1,4829,Frozen
BBRSF3540K02DF,frozen_production,2,4789,Frozen
BBRSF3540K02DF,frozen_production,3,0,Frozen
BBRSF3540K02DF,frozen_production,4,0,Frozen
BBRSF0000K02DF,frozen_production,0,0,Frozen
BBRSF0000K02DF,frozen_production,1,4508,Frozen
BBRSF0000K02DF,frozen_production,2,4656,Frozen
BBRSF0000K02DF,frozen_production,3,0,Frozen
BBRSF0000K02DF,frozen_production,4,0,Frozen
BCH019220K02DF,frozen_production,0,0,Frozen
BCH019220K02DF,frozen_production,1,0,Frozen
BCH019220K02DF,frozen_production,2,0,Frozen
BCH019220K02DF,frozen_production,3,0,Frozen
BCH019220K02DF,frozen_production,4,0,Frozen
CRB019240K06DF,frozen_production,0,0,Frozen
CRB019240K06DF,frozen_production,1,0,Frozen
CRB019240K06DF,frozen_production,2,0,Frozen
CRB019240K06DF,frozen_production,3,0,Frozen
CRB019240K06DF,frozen_production,4,0,Frozen
BFL0F0000K02DF,frozen_production,0,0,Frozen
BFL0F0000K02DF,frozen_production,1,0,Frozen
BFL0F0000K02DF,frozen_production,2,0,Frozen
BFL0F0000K02DF,frozen_production,3,232,Frozen
BFL0F0000K02DF,frozen_production,4,232,Frozen
CCHICU000K06DF,frozen_production,0,0,Frozen
CCHICU000K06DF,frozen_production,1,0,Frozen
CCHICU000K06DF,frozen_production,2,0,Frozen
CCHICU000K06DF,frozen_production,3,49,Frozen
CCHICU000K06DF,frozen_production,4,291,Frozen
BLGSF0000K02DF,frozen_production,0,0,Frozen
BLGSF0000K02DF,frozen_production,1,0,Frozen
BLGSF0000K02DF,frozen_production,2,0,Frozen
BLGSF0000K02DF,frozen_production,3,0,Frozen
BLGSF0000K02DF,frozen_production,4,0,Frozen
BTH005565K06DF,frozen_production,0,0,Frozen
BTH005565K06DF,frozen_production,1,0,Frozen
BTH005565K06DF,frozen_production,2,0,Frozen
BTH005565K06DF,frozen_production,3,0,Frozen
BTH005565K06DF,frozen_production,4,0,Frozen
BTHSMF02CK02DF,frozen_production,0,0,Frozen
BTHSMF02CK02DF,frozen_production,1,0,Frozen
BTHSMF02CK02DF,frozen_production,2,0,Frozen
BTHSMF02CK02DF,frozen_production,3,0,Frozen
BTHSMF02CK02DF,frozen_production,4,0,Frozen
C3JW09120K04DF,frozen_production,0,0,Frozen
C3JW09120K04DF,frozen_production,1,5,Frozen
C3JW09120K04DF,frozen_production,2,19,Frozen
C3JW09120K04DF,frozen_production,3,0,Frozen
C3JW09120K04DF,frozen_production,4,0,Frozen
BTHSMF0FFK04DF,frozen_production,0,0,Frozen
BTHSMF0FFK04DF,frozen_production,1,0,Frozen
BTHSMF0FFK04DF,frozen_production,2,0,Frozen
BTHSMF0FFK04DF,frozen_production,3,0,Frozen
BTHSMF0FFK04DF,frozen_production,4,0,Frozen
BBRS1823FK02DF,frozen_production,0,0,Frozen
BBRS1823FK02DF,frozen_production,1,0,Frozen
BBRS1823FK02DF,frozen_production,2,0,Frozen
BBRS1823FK02DF,frozen_production,3,0,Frozen
BBRS1823FK02DF,frozen_production,4,0,Frozen
C3JW09130K02DF,frozen_production,0,0,Frozen
C3JW09130K02DF,frozen_production,1,0,Frozen
C3JW09130K02DF,frozen_production,2,0,Frozen
C3JW09130K02DF,frozen_production,3,0,Frozen
C3JW09130K02DF,frozen_production,4,0,Frozen
BFL003540K02DF,frozen_production,0,0,Frozen
BFL003540K02DF,frozen_production,1,275,Frozen
BFL003540K02DF,frozen_production,2,369,Frozen
BFL003540K02DF,frozen_production,3,0,Frozen
BFL003540K02DF,frozen_production,4,0,Frozen
C3JW00BRUK02DF,frozen_production,0,0,Frozen
C3JW00BRUK02DF,frozen_production,1,5,Frozen
C3JW00BRUK02DF,frozen_production,2,19,Frozen
C3JW00BRUK02DF,frozen_production,3,240,Frozen
C3JW00BRUK02DF,frozen_production,4,240,Frozen
CTH016210K02DF,frozen_production,0,0,Frozen
CTH016210K02DF,frozen_production,1,0,Frozen
CTH016210K02DF,frozen_production,2,0,Frozen
CTH016210K02DF,frozen_production,3,0,Frozen
CTH016210K02DF,frozen_production,4,0,Frozen
CDS010140K02DF,frozen_production,0,0,Frozen
CDS010140K02DF,frozen_production,1,0,Frozen
CDS010140K02DF,frozen_production,2,0,Frozen
CDS010140K02DF,frozen_production,3,107,Frozen
CDS010140K02DF,frozen_production,4,107,Frozen
CDS008110K02DF,frozen_production,0,0,Frozen
CDS008110K02DF,frozen_production,1,0,Frozen
CDS008110K02DF,frozen_production,2,0,Frozen
CDS008110K02DF,frozen_production,3,0,Frozen
CDS008110K02DF,frozen_production,4,0,Frozen
CDS01014VP06DF,frozen_production,0,0,Frozen
CDS01014VP06DF,frozen_production,1,345,Frozen
CDS01014VP06DF,frozen_production,2,195,Frozen
CDS01014VP06DF,frozen_production,3,0,Frozen
CDS01014VP06DF,frozen_production,4,0,Frozen
CCHICU000K02DF,frozen_production,0,0,Frozen
CCHICU000K02DF,frozen_production,1,0,Frozen
CCHICU000K02DF,frozen_production,2,0,Frozen
CCHICU000K02DF,frozen_production,3,0,Frozen
CCHICU000K02DF,frozen_production,4,0,Frozen
PDMTMF000150DF,frozen_production,0,0,Frozen
PDMTMF000150DF,frozen_production,1,0,Frozen
PDMTMF000150DF,frozen_production,2,0,Frozen
PDMTMF000150DF,frozen_production,3,0,Frozen
PDMTMF000150DF,frozen_production,4,0,Frozen
CTH013160K02DF,frozen_production,0,0,Frozen
CTH013160K02DF,frozen_production,1,0,Frozen
CTH013160K02DF,frozen_production,2,0,Frozen
CTH013160K02DF,frozen_production,3,177,Frozen
CTH013160K02DF,frozen_production,4,177,Frozen
C3JW07100K02DF,frozen_production,0,0,Frozen
C3JW07100K02DF,frozen_production,1,0,Frozen
C3JW07100K02DF,frozen_production,2,0,Frozen
C3JW07100K02DF,frozen_production,3,0,Frozen
C3JW07100K02DF,frozen_production,4,0,Frozen
BBRS07595P24DF,frozen_production,0,0,Frozen
BBRS07595P24DF,frozen_production,1,2250,Frozen
BBRS07595P24DF,frozen_production,2,1918,Frozen
BBRS07595P24DF,frozen_production,3,0,Frozen
BBRS07595P24DF,frozen_production,4,0,Frozen
BTHSF0000K02DF,frozen_production,0,0,Frozen
BTHSF0000K02DF,frozen_production,1,387,Frozen
BTHSF0000K02DF,frozen_production,2,130,Frozen
BTHSF0000K02DF,frozen_production,3,0,Frozen
BTHSF0000K02DF,frozen_production,4,0,Frozen
CTH015180P12DF,frozen_production,0,0,Frozen
CTH015180P12DF,frozen_production,1,0,Frozen
CTH015180P12DF,frozen_production,2,0,Frozen
CTH015180P12DF,frozen_production,3,404,Frozen
CTH015180P12DF,frozen_production,4,404,Frozen
BBRS1821FK02DF,frozen_production,0,0,Frozen
BBRS1821FK02DF,frozen_production,1,0,Frozen
BBRS1821FK02DF,frozen_production,2,0,Frozen
BBRS1821FK02DF,frozen_production,3,0,Frozen
BBRS1821FK02DF,frozen_production,4,0,Frozen
C9PCGCH00P18DF,frozen_production,0,0,Frozen
C9PCGCH00P18DF,frozen_production,1,0,Frozen
C9PCGCH00P18DF,frozen_production,2,0,Frozen
C9PCGCH00P18DF,frozen_production,3,1753,Frozen
C9PCGCH00P18DF,frozen_production,4,1753,Frozen
CTH01621VP04DF,frozen_production,0,0,Frozen
CTH01621VP04DF,frozen_production,1,0,Frozen
CTH01621VP04DF,frozen_production,2,0,Frozen
CTH01621VP04DF,frozen_production,3,1,Frozen
CTH01621VP04DF,frozen_production,4,1,Frozen
C4PC00000P08DF,frozen_production,0,0,Frozen
C4PC00000P08DF,frozen_production,1,0,Frozen
C4PC00000P08DF,frozen_production,2,0,Frozen
C4PC00000P08DF,frozen_production,3,0,Frozen
C4PC00000P08DF,frozen_production,4,0,Frozen
C9PC00000P18DF,frozen_production,0,0,Frozen
C9PC00000P18DF,frozen_production,1,0,Frozen
C9PC00000P18DF,frozen_production,2,0,Frozen
C9PC00000P18DF,frozen_production,3,0,Frozen
C9PC00000P18DF,frozen_production,4,0,Frozen
BTHSMF000K04DF,frozen_production,0,0,Frozen
BTHSMF000K04DF,frozen_production,1,0,Frozen
BTHSMF000K04DF,frozen_production,2,0,Frozen
BTHSMF000K04DF,frozen_production,3,140,Frozen
BTHSMF000K04DF,frozen_production,4,130,Frozen
CBRSH2332P10DF,frozen_production,0,0,Frozen
CBRSH2332P10DF,frozen_production,1,0,Frozen
CBRSH2332P10DF,frozen_production,2,0,Frozen
CBRSH2332P10DF,frozen_production,3,0,Frozen
CBRSH2332P10DF,frozen_production,4,0,Frozen
BTH009100K06DF,frozen_production,0,0,Frozen
BTH009100K06DF,frozen_production,1,0,Frozen
BTH009100K06DF,frozen_production,2,0,Frozen
BTH009100K06DF,frozen_production,3,247,Frozen
BTH009100K06DF,frozen_production,4,242,Frozen
CTH016190K02DF,frozen_production,0,0,Frozen
CTH016190K02DF,frozen_production,1,0,Frozen
CTH016190K02DF,frozen_production,2,0,Frozen
CTH016190K02DF,frozen_production,3,215,Frozen
CTH016190K02DF,frozen_production,4,215,Frozen
BTH0F0000K02DF,frozen_production,0,0,Frozen
BTH0F0000K02DF,frozen_production,1,247,Frozen
BTH0F0000K02DF,frozen_production,2,247,Frozen
BTH0F0000K02DF,frozen_production,3,0,Frozen
BTH0F0000K02DF,frozen_production,4,0,Frozen
BLG018230K02DF,frozen_production,0,0,Frozen
BLG018230K02DF,frozen_production,1,0,Frozen
BLG018230K02DF,frozen_production,2,0,Frozen
BLG018230K02DF,frozen_production,3,0,Frozen
BLG018230K02DF,frozen_production,4,0,Frozen
BBRS16180K05DF,frozen_production,0,0,Frozen
BBRS16180K05DF,frozen_production,1,0,Frozen
BBRS16180K05DF,frozen_production,2,0,Frozen
BBRS16180K05DF,frozen_production,3,0,Frozen
BBRS16180K05DF,frozen_production,4,0,Frozen
PMJWF0000K02DF,frozen_production,0,0,Frozen
PMJWF0000K02DF,frozen_production,1,93,Frozen
PMJWF0000K02DF,frozen_production,2,79,Frozen
PMJWF0000K02DF,frozen_production,3,137,Frozen
PMJWF0000K02DF,frozen_production,4,137,Frozen
CDS010140P20DF,frozen_production,0,0,Frozen
CDS010140P20DF,frozen_production,1,277,Frozen
CDS010140P20DF,frozen_production,2,172,Frozen
CDS010140P20DF,frozen_production,3,0,Frozen
CDS010140P20DF,frozen_production,4,0,Frozen
P3JW08100K02DF,frozen_production,0,0,Frozen
P3JW08100K02DF,frozen_production,1,0,Frozen
P3JW08100K02DF,frozen_production,2,0,Frozen
P3JW08100K02DF,frozen_production,3,0,Frozen
P3JW08100K02DF,frozen_production,4,0,Frozen
BTH007585K04DF,frozen_production,0,0,Frozen
BTH007585K04DF,frozen_production,1,0,Frozen
BTH007585K04DF,frozen_production,2,0,Frozen
BTH007585K04DF,frozen_production,3,0,Frozen
BTH007585K04DF,frozen_production,4,0,Frozen
BBRS2325FK06DF,frozen_production,0,0,Frozen
BBRS2325FK06DF,frozen_production,1,0,Frozen
BBRS2325FK06DF,frozen_production,2,0,Frozen
BBRS2325FK06DF,frozen_production,3,0,Frozen
BBRS2325FK06DF,frozen_production,4,0,Frozen
CDS0J0000K02DC,fresh_inventory,0,0,Fresh
CDS0J0000K02DC,fresh_inventory,1,0,Fresh
CDS0J0000K02DC,fresh_inventory,2,0,Fresh
CDS0J0000K02DC,fresh_inventory,3,863,Fresh
CDS0J0000K02DC,fresh_inventory,4,1646,Fresh
P3JW00BRUK02DC,fresh_inventory,0,0,Fresh
P3JW00BRUK02DC,fresh_inventory,1,0,Fresh
P3JW00BRUK02DC,fresh_inventory,2,0,Fresh
P3JW00BRUK02DC,fresh_inventory,3,0,Fresh
P3JW00BRUK02DC,fresh_inventory,4,0,Fresh
CKE0F0000K02DC,fresh_inventory,0,0,Fresh
CKE0F0000K02DC,fresh_inventory,1,0,Fresh
CKE0F0000K02DC,fresh_inventory,2,0,Fresh
CKE0F0000K02DC,fresh_inventory,3,580,Fresh
CKE0F0000K02DC,fresh_inventory,4,1026,Fresh
BTHS07595P24DC,fresh_inventory,0,0,Fresh
BTHS07595P24DC,fresh_inventory,1,0,Fresh
BTHS07595P24DC,fresh_inventory,2,0,Fresh
BTHS07595P24DC,fresh_inventory,3,0,Fresh
BTHS07595P24DC,fresh_inventory,4,0,Fresh
PDMT04050K02DC,fresh_inventory,0,0,Fresh
PDMT04050K02DC,fresh_inventory,1,0,Fresh
PDMT04050K02DC,fresh_inventory,2,0,Fresh
PDMT04050K02DC,fresh_inventory,3,194,Fresh
PDMT04050K02DC,fresh_inventory,4,273,Fresh
BTH0CU020K02DC,fresh_inventory,0,0,Fresh
BTH0CU020K02DC,fresh_inventory,1,0,Fresh
BTH0CU020K02DC,fresh_inventory,2,0,Fresh
BTH0CU020K02DC,fresh_inventory,3,247,Fresh
BTH0CU020K02DC,fresh_inventory,4,489,Fresh
P3JW07090K02DC,fresh_inventory,0,0,Fresh
P3JW07090K02DC,fresh_inventory,1,46,Fresh
P3JW07090K02DC,fresh_inventory,2,96,Fresh
P3JW07090K02DC,fresh_inventory,3,49,Fresh
P3JW07090K02DC,fresh_inventory,4,2,Fresh
PMJWMF000150DC,fresh_inventory,0,0,Fresh
PMJWMF000150DC,fresh_inventory,1,0,Fresh
PMJWMF000150DC,fresh_inventory,2,0,Fresh
PMJWMF000150DC,fresh_inventory,3,0,Fresh
PMJWMF000150DC,fresh_inventory,4,0,Fresh
CLG026340K06DC,fresh_inventory,0,0,Fresh
CLG026340K06DC,fresh_inventory,1,294,Fresh
CLG026340K06DC,fresh_inventory,2,378,Fresh
CLG026340K06DC,fresh_inventory,3,172,Fresh
CLG026340K06DC,fresh_inventory,4,1,Fresh
CDS0S0000K02DC,fresh_inventory,0,0,Fresh
CDS0S0000K02DC,fresh_inventory,1,0,Fresh
CDS0S0000K02DC,fresh_inventory,2,0,Fresh
CDS0S0000K02DC,fresh_inventory,3,0,Fresh
CDS0S0000K02DC,fresh_inventory,4,0,Fresh
CLG022270P10DC,fresh_inventory,0,0,Fresh
CLG022270P10DC,fresh_inventory,1,79,Fresh
CLG022270P10DC,fresh_inventory,2,72,Fresh
CLG022270P10DC,fresh_inventory,3,22,Fresh
CLG022270P10DC,fresh_inventory,4,1,Fresh
BLGS07595P24DC,fresh_inventory,0,0,Fresh
BLGS07595P24DC,fresh_inventory,1,0,Fresh
BLGS07595P24DC,fresh_inventory,2,0,Fresh
BLGS07595P24DC,fresh_inventory,3,0,Fresh
BLGS07595P24DC,fresh_inventory,4,0,Fresh
CRB01924VP04DC,fresh_inventory,0,0,Fresh
CRB01924VP04DC,fresh_inventory,1,0,Fresh
CRB01924VP04DC,fresh_inventory,2,0,Fresh
CRB01924VP04DC,fresh_inventory,3,487,Fresh
CRB01924VP04DC,fresh_inventory,4,1069,Fresh
CLG022270K06DC,fresh_inventory,0,0,Fresh
CLG022270K06DC,fresh_inventory,1,86,Fresh
CLG022270K06DC,fresh_inventory,2,86,Fresh
CLG022270K06DC,fresh_inventory,3,43,Fresh
CLG022270K06DC,fresh_inventory,4,0,Fresh
BBRSMF000K04DC,fresh_inventory,0,0,Fresh
BBRSMF000K04DC,fresh_inventory,1,441,Fresh
BBRSMF000K04DC,fresh_inventory,2,0,Fresh
BBRSMF000K04DC,fresh_inventory,3,0,Fresh
BBRSMF000K04DC,fresh_inventory,4,0,Fresh
BBR0F0000K02DC,fresh_inventory,0,0,Fresh
BBR0F0000K02DC,fresh_inventory,1,640,Fresh
BBR0F0000K02DC,fresh_inventory,2,641,Fresh
BBR0F0000K02DC,fresh_inventory,3,5552,Fresh
BBR0F0000K02DC,fresh_inventory,4,10463,Fresh
C3JWL0000K02DC,fresh_inventory,0,0,Fresh
C3JWL0000K02DC,fresh_inventory,1,0,Fresh
C3JWL0000K02DC,fresh_inventory,2,0,Fresh
C3JWL0000K02DC,fresh_inventory,3,396,Fresh
C3JWL0000K02DC,fresh_inventory,4,707,Fresh
CDS0CU000K02DC,fresh_inventory,0,0,Fresh
CDS0CU000K02DC,fresh_inventory,1,0,Fresh
CDS0CU000K02DC,fresh_inventory,2,0,Fresh
CDS0CU000K02DC,fresh_inventory,3,0,Fresh
CDS0CU000K02DC,fresh_inventory,4,0,Fresh
CRB015190K02DC,fresh_inventory,0,0,Fresh
CRB015190K02DC,fresh_inventory,1,0,Fresh
CRB015190K02DC,fresh_inventory,2,0,Fresh
CRB015190K02DC,fresh_inventory,3,366,Fresh
CRB015190K02DC,fresh_inventory,4,482,Fresh
C9PCWBM20P18DC,fresh_inventory,0,0,Fresh
C9PCWBM20P18DC,fresh_inventory,1,0,Fresh
C9PCWBM20P18DC,fresh_inventory,2,4,Fresh
C9PCWBM20P18DC,fresh_inventory,3,4719,Fresh
C9PCWBM20P18DC,fresh_inventory,4,8429,Fresh
BLG0F0000K02DC,fresh_inventory,0,0,Fresh
BLG0F0000K02DC,fresh_inventory,1,155,Fresh
BLG0F0000K02DC,fresh_inventory,2,155,Fresh
BLG0F0000K02DC,fresh_inventory,3,78,Fresh
BLG0F0000K02DC,fresh_inventory,4,1,Fresh
PDMTF0000K02DC,fresh_inventory,0,0,Fresh
PDMTF0000K02DC,fresh_inventory,1,0,Fresh
PDMTF0000K02DC,fresh_inventory,2,0,Fresh
PDMTF0000K02DC,fresh_inventory,3,21,Fresh
PDMTF0000K02DC,fresh_inventory,4,0,Fresh
C3JW0913VP06DC,fresh_inventory,0,0,Fresh
C3JW0913VP06DC,fresh_inventory,1,0,Fresh
C3JW0913VP06DC,fresh_inventory,2,0,Fresh
C3JW0913VP06DC,fresh_inventory,3,406,Fresh
C3JW0913VP06DC,fresh_inventory,4,726,Fresh
CKE01218VP04DC,fresh_inventory,0,0,Fresh
CKE01218VP04DC,fresh_inventory,1,0,Fresh
CKE01218VP04DC,fresh_inventory,2,0,Fresh
CKE01218VP04DC,fresh_inventory,3,914,Fresh
CKE01218VP04DC,fresh_inventory,4,1694,Fresh
CRB015190K06DC,fresh_inventory,0,0,Fresh
CRB015190K06DC,fresh_inventory,1,0,Fresh
CRB015190K06DC,fresh_inventory,2,0,Fresh
CRB015190K06DC,fresh_inventory,3,566,Fresh
CRB015190K06DC,fresh_inventory,4,882,Fresh
CRB019240K02DC,fresh_inventory,0,0,Fresh
CRB019240K02DC,fresh_inventory,1,0,Fresh
