Products,ProdType,keyfigure,Days,Value,Priority
CTH015180P12DC,Fresh,fresh_sold,2,0.0,2.0
CTH015180P12DC,Fresh,fresh_sold,3,0.0,2.0
CTH015180P12DC,Fresh,fresh_sold,4,0.0,2.0
BBRS1821FK02DC,Fresh,fresh_sold,0,0.0,2.0
BBRS1821FK02DC,Fresh,fresh_sold,1,0.0,2.0
BBRS1821FK02DC,Fresh,fresh_sold,2,0.0,2.0
BBRS1821FK02DC,Fresh,fresh_sold,3,0.0,2.0
BBRS1821FK02DC,Fresh,fresh_sold,4,0.0,2.0
C9PCGCH00P18DC,Fresh,fresh_sold,0,0.0,2.0
C9PCGCH00P18DC,Fresh,fresh_sold,1,0.0,2.0
C9PCGCH00P18DC,Fresh,fresh_sold,2,0.0,2.0
C9PCGCH00P18DC,Fresh,fresh_sold,3,0.0,2.0
C9PCGCH00P18DC,Fresh,fresh_sold,4,0.0,2.0
MPORWMHM1P02DC,Fresh,fresh_sold,0,0.0,2.0
MPORWMHM1P02DC,Fresh,fresh_sold,1,188.0,2.0
MPORWMHM1P02DC,Fresh,fresh_sold,2,188.0,2.0
MPORWMHM1P02DC,Fresh,fresh_sold,3,188.0,2.0
MPORWMHM1P02DC,Fresh,fresh_sold,4,188.0,2.0
C4PC00000P08DC,Fresh,fresh_sold,0,0.0,2.0
C4PC00000P08DC,Fresh,fresh_sold,1,339.0,2.0
C4PC00000P08DC,Fresh,fresh_sold,2,339.0,2.0
C4PC00000P08DC,Fresh,fresh_sold,3,339.0,2.0
C4PC00000P08DC,Fresh,fresh_sold,4,339.0,2.0
C9PC00000P18DC,Fresh,fresh_sold,0,0.0,2.0
C9PC00000P18DC,Fresh,fresh_sold,1,0.0,2.0
C9PC00000P18DC,Fresh,fresh_sold,2,0.0,2.0
C9PC00000P18DC,Fresh,fresh_sold,3,0.0,2.0
C9PC00000P18DC,Fresh,fresh_sold,4,0.0,2.0
BTHSMF000K04DC,Fresh,fresh_sold,0,0.0,3.0
BTHSMF000K04DC,Fresh,fresh_sold,1,900.0,3.0
BTHSMF000K04DC,Fresh,fresh_sold,2,900.0,3.0
BTHSMF000K04DC,Fresh,fresh_sold,3,0.0,3.0
BTHSMF000K04DC,Fresh,fresh_sold,4,0.0,3.0
MPORWHSM1P01DC,Fresh,fresh_sold,0,0.0,2.0
MPORWHSM1P01DC,Fresh,fresh_sold,1,0.0,2.0
MPORWHSM1P01DC,Fresh,fresh_sold,2,0.0,2.0
MPORWHSM1P01DC,Fresh,fresh_sold,3,0.0,2.0
MPORWHSM1P01DC,Fresh,fresh_sold,4,0.0,2.0
CBRSH2332P10DC,Fresh,fresh_sold,0,0.0,2.0
CBRSH2332P10DC,Fresh,fresh_sold,1,4073.0,2.0
CBRSH2332P10DC,Fresh,fresh_sold,2,4073.0,2.0
CBRSH2332P10DC,Fresh,fresh_sold,3,4073.0,2.0
CBRSH2332P10DC,Fresh,fresh_sold,4,4073.0,2.0
MPORWMHM1P01DC,Fresh,fresh_sold,0,0.0,2.0
MPORWMHM1P01DC,Fresh,fresh_sold,1,0.0,2.0
MPORWMHM1P01DC,Fresh,fresh_sold,2,0.0,2.0
MPORWMHM1P01DC,Fresh,fresh_sold,3,0.0,2.0
MPORWMHM1P01DC,Fresh,fresh_sold,4,0.0,2.0
MPORWM1HYRETDC,Fresh,fresh_sold,0,0.0,2.0
MPORWM1HYRETDC,Fresh,fresh_sold,1,0.0,2.0
MPORWM1HYRETDC,Fresh,fresh_sold,2,0.0,2.0
MPORWM1HYRETDC,Fresh,fresh_sold,3,0.0,2.0
MPORWM1HYRETDC,Fresh,fresh_sold,4,0.0,2.0
BTH009100K06DC,Fresh,fresh_sold,0,0.0,2.0
BTH009100K06DC,Fresh,fresh_sold,1,0.0,2.0
BTH009100K06DC,Fresh,fresh_sold,2,0.0,2.0
BTH009100K06DC,Fresh,fresh_sold,3,0.0,2.0
BTH009100K06DC,Fresh,fresh_sold,4,0.0,2.0
CTH016190K02DC,Fresh,fresh_sold,0,0.0,2.0
CTH016190K02DC,Fresh,fresh_sold,1,0.0,2.0
CTH016190K02DC,Fresh,fresh_sold,2,0.0,2.0
CTH016190K02DC,Fresh,fresh_sold,3,0.0,2.0
CTH016190K02DC,Fresh,fresh_sold,4,0.0,2.0
BTH0F0000K02DC,Fresh,fresh_sold,0,0.0,2.0
BTH0F0000K02DC,Fresh,fresh_sold,1,0.0,2.0
BTH0F0000K02DC,Fresh,fresh_sold,2,0.0,2.0
BTH0F0000K02DC,Fresh,fresh_sold,3,0.0,2.0
BTH0F0000K02DC,Fresh,fresh_sold,4,0.0,2.0
MPORWKRBPP10DC,Fresh,fresh_sold,0,0.0,3.0
MPORWKRBPP10DC,Fresh,fresh_sold,1,2026.0,3.0
MPORWKRBPP10DC,Fresh,fresh_sold,2,2026.0,3.0
MPORWKRBPP10DC,Fresh,fresh_sold,3,2026.0,3.0
MPORWKRBPP10DC,Fresh,fresh_sold,4,2026.0,3.0
BBRS16180K05DC,Fresh,fresh_sold,0,0.0,2.0
BBRS16180K05DC,Fresh,fresh_sold,1,0.0,2.0
BBRS16180K05DC,Fresh,fresh_sold,2,0.0,2.0
BBRS16180K05DC,Fresh,fresh_sold,3,0.0,2.0
BBRS16180K05DC,Fresh,fresh_sold,4,0.0,2.0
PMJWF0000K02DC,Fresh,fresh_sold,0,0.0,2.0
PMJWF0000K02DC,Fresh,fresh_sold,1,3.0,2.0
PMJWF0000K02DC,Fresh,fresh_sold,2,3.0,2.0
PMJWF0000K02DC,Fresh,fresh_sold,3,3.0,2.0
PMJWF0000K02DC,Fresh,fresh_sold,4,3.0,2.0
MPORWKRMXP10DC,Fresh,fresh_sold,0,0.0,3.0
MPORWKRMXP10DC,Fresh,fresh_sold,1,79.0,3.0
MPORWKRMXP10DC,Fresh,fresh_sold,2,79.0,3.0
MPORWKRMXP10DC,Fresh,fresh_sold,3,79.0,3.0
MPORWKRMXP10DC,Fresh,fresh_sold,4,79.0,3.0
MPORC8TEXP16DC,Fresh,fresh_sold,0,0.0,3.0
MPORC8TEXP16DC,Fresh,fresh_sold,1,3282.0,3.0
MPORC8TEXP16DC,Fresh,fresh_sold,2,3282.0,3.0
MPORC8TEXP16DC,Fresh,fresh_sold,3,3282.0,3.0
MPORC8TEXP16DC,Fresh,fresh_sold,4,3282.0,3.0
P3JW08100K02DC,Fresh,fresh_sold,0,0.0,2.0
P3JW08100K02DC,Fresh,fresh_sold,1,97.0,2.0
P3JW08100K02DC,Fresh,fresh_sold,2,97.0,2.0
P3JW08100K02DC,Fresh,fresh_sold,3,97.0,2.0
P3JW08100K02DC,Fresh,fresh_sold,4,97.0,2.0
MPORWM1PKRETDC,Fresh,fresh_sold,0,0.0,2.0
MPORWM1PKRETDC,Fresh,fresh_sold,1,7.0,2.0
MPORWM1PKRETDC,Fresh,fresh_sold,2,7.0,2.0
MPORWM1PKRETDC,Fresh,fresh_sold,3,7.0,2.0
MPORWM1PKRETDC,Fresh,fresh_sold,4,7.0,2.0
BTH007585K04DC,Fresh,fresh_sold,0,0.0,2.0
BTH007585K04DC,Fresh,fresh_sold,1,300.0,2.0
BTH007585K04DC,Fresh,fresh_sold,2,300.0,2.0
BTH007585K04DC,Fresh,fresh_sold,3,600.0,2.0
BTH007585K04DC,Fresh,fresh_sold,4,600.0,2.0
BBRS2325FK06DC,Fresh,fresh_sold,0,0.0,2.0
BBRS2325FK06DC,Fresh,fresh_sold,1,0.0,2.0
BBRS2325FK06DC,Fresh,fresh_sold,2,0.0,2.0
BBRS2325FK06DC,Fresh,fresh_sold,3,0.0,2.0
BBRS2325FK06DC,Fresh,fresh_sold,4,0.0,2.0
WBL1SPG41P01DC,Fresh,fresh_sold,0,0.0,2.0
WBL1SPG41P01DC,Fresh,fresh_sold,1,851.0,2.0
WBL1SPG41P01DC,Fresh,fresh_sold,2,851.0,2.0
WBL1SPG41P01DC,Fresh,fresh_sold,3,851.0,2.0
WBL1SPG41P01DC,Fresh,fresh_sold,4,851.0,2.0
CTH01621VP04DC,Fresh,fresh_sold,0,0.0,2.0
CTH01621VP04DC,Fresh,fresh_sold,1,0.0,2.0
CTH01621VP04DC,Fresh,fresh_sold,2,0.0,2.0
CTH01621VP04DC,Fresh,fresh_sold,3,0.0,2.0
CTH01621VP04DC,Fresh,fresh_sold,4,0.0,2.0
BCH019220K02DF,Frozen,frozen_sold,0,0.0,2.0
BCH019220K02DF,Frozen,frozen_sold,1,538.0,2.0
BCH019220K02DF,Frozen,frozen_sold,2,538.0,2.0
BCH019220K02DF,Frozen,frozen_sold,3,538.0,2.0
BCH019220K02DF,Frozen,frozen_sold,4,538.0,2.0
CDS0J0000K02DF,Frozen,frozen_sold,0,0.0,2.0
CDS0J0000K02DF,Frozen,frozen_sold,1,5.0,2.0
CDS0J0000K02DF,Frozen,frozen_sold,2,5.0,2.0
CDS0J0000K02DF,Frozen,frozen_sold,3,5.0,2.0
CDS0J0000K02DF,Frozen,frozen_sold,4,5.0,2.0
P3JW00BRUK02DF,Frozen,frozen_sold,0,0.0,2.0
P3JW00BRUK02DF,Frozen,frozen_sold,1,120.0,2.0
P3JW00BRUK02DF,Frozen,frozen_sold,2,120.0,2.0
P3JW00BRUK02DF,Frozen,frozen_sold,3,120.0,2.0
P3JW00BRUK02DF,Frozen,frozen_sold,4,120.0,2.0
WBS2BP000P10DF,Frozen,frozen_sold,0,0.0,2.0
WBS2BP000P10DF,Frozen,frozen_sold,1,142.0,2.0
WBS2BP000P10DF,Frozen,frozen_sold,2,142.0,2.0
WBS2BP000P10DF,Frozen,frozen_sold,3,142.0,2.0
WBS2BP000P10DF,Frozen,frozen_sold,4,142.0,2.0
CDS008110K02DF,Frozen,frozen_sold,0,0.0,2.0
CDS008110K02DF,Frozen,frozen_sold,1,146.0,2.0
CDS008110K02DF,Frozen,frozen_sold,2,146.0,2.0
CDS008110K02DF,Frozen,frozen_sold,3,146.0,2.0
CDS008110K02DF,Frozen,frozen_sold,4,146.0,2.0
CKE0F0000K02DF,Frozen,frozen_sold,0,0.0,2.0
CKE0F0000K02DF,Frozen,frozen_sold,1,140.0,2.0
CKE0F0000K02DF,Frozen,frozen_sold,2,140.0,2.0
CKE0F0000K02DF,Frozen,frozen_sold,3,140.0,2.0
CKE0F0000K02DF,Frozen,frozen_sold,4,140.0,2.0
BTHS07595P24DF,Frozen,frozen_sold,0,0.0,3.0
BTHS07595P24DF,Frozen,frozen_sold,1,431.0,3.0
BTHS07595P24DF,Frozen,frozen_sold,2,431.0,3.0
BTHS07595P24DF,Frozen,frozen_sold,3,431.0,3.0
BTHS07595P24DF,Frozen,frozen_sold,4,431.0,3.0
PDMT04050K02DF,Frozen,frozen_sold,0,0.0,2.0
PDMT04050K02DF,Frozen,frozen_sold,1,143.0,2.0
PDMT04050K02DF,Frozen,frozen_sold,2,143.0,2.0
PDMT04050K02DF,Frozen,frozen_sold,3,143.0,2.0
PDMT04050K02DF,Frozen,frozen_sold,4,143.0,2.0
WBM2SPGCHP01DF,Frozen,frozen_sold,0,0.0,2.0
WBM2SPGCHP01DF,Frozen,frozen_sold,1,0.0,2.0
WBM2SPGCHP01DF,Frozen,frozen_sold,2,0.0,2.0
WBM2SPGCHP01DF,Frozen,frozen_sold,3,0.0,2.0
WBM2SPGCHP01DF,Frozen,frozen_sold,4,0.0,2.0
P3JW07090K02DF,Frozen,frozen_sold,0,0.0,2.0
P3JW07090K02DF,Frozen,frozen_sold,1,128.0,2.0
P3JW07090K02DF,Frozen,frozen_sold,2,128.0,2.0
P3JW07090K02DF,Frozen,frozen_sold,3,128.0,2.0
P3JW07090K02DF,Frozen,frozen_sold,4,128.0,2.0
WNC03P0S2P03DF,Frozen,frozen_sold,0,0.0,2.0
WNC03P0S2P03DF,Frozen,frozen_sold,1,1569.0,2.0
WNC03P0S2P03DF,Frozen,frozen_sold,2,1569.0,2.0
WNC03P0S2P03DF,Frozen,frozen_sold,3,1569.0,2.0
WNC03P0S2P03DF,Frozen,frozen_sold,4,1569.0,2.0
PMJWMF000150DF,Frozen,frozen_sold,0,0.0,2.0
PMJWMF000150DF,Frozen,frozen_sold,1,0.0,2.0
PMJWMF000150DF,Frozen,frozen_sold,2,0.0,2.0
PMJWMF000150DF,Frozen,frozen_sold,3,0.0,2.0
PMJWMF000150DF,Frozen,frozen_sold,4,0.0,2.0
CLG022270K06DF,Frozen,frozen_sold,0,0.0,2.0
CLG022270K06DF,Frozen,frozen_sold,1,33.0,2.0
CLG022270K06DF,Frozen,frozen_sold,2,33.0,2.0
CLG022270K06DF,Frozen,frozen_sold,3,33.0,2.0
CLG022270K06DF,Frozen,frozen_sold,4,33.0,2.0
CDS0S0000K02DF,Frozen,frozen_sold,0,0.0,2.0
CDS0S0000K02DF,Frozen,frozen_sold,1,41.0,2.0
CDS0S0000K02DF,Frozen,frozen_sold,2,41.0,2.0
CDS0S0000K02DF,Frozen,frozen_sold,3,41.0,2.0
CDS0S0000K02DF,Frozen,frozen_sold,4,41.0,2.0
CLG022270P10DF,Frozen,frozen_sold,0,0.0,2.0
CLG022270P10DF,Frozen,frozen_sold,1,71.0,2.0
CLG022270P10DF,Frozen,frozen_sold,2,71.0,2.0
CLG022270P10DF,Frozen,frozen_sold,3,71.0,2.0
CLG022270P10DF,Frozen,frozen_sold,4,71.0,2.0
BLGS07595P24DF,Frozen,frozen_sold,0,0.0,2.0
BLGS07595P24DF,Frozen,frozen_sold,1,1.0,2.0
BLGS07595P24DF,Frozen,frozen_sold,2,1.0,2.0
BLGS07595P24DF,Frozen,frozen_sold,3,1.0,2.0
BLGS07595P24DF,Frozen,frozen_sold,4,1.0,2.0
CRB01924VP04DF,Frozen,frozen_sold,0,0.0,2.0
CRB01924VP04DF,Frozen,frozen_sold,1,1.0,2.0
CRB01924VP04DF,Frozen,frozen_sold,2,1.0,2.0
CRB01924VP04DF,Frozen,frozen_sold,3,1.0,2.0
CRB01924VP04DF,Frozen,frozen_sold,4,1.0,2.0
CLG026340K06DF,Frozen,frozen_sold,0,0.0,2.0
CLG026340K06DF,Frozen,frozen_sold,1,22.0,2.0
CLG026340K06DF,Frozen,frozen_sold,2,22.0,2.0
CLG026340K06DF,Frozen,frozen_sold,3,22.0,2.0
CLG026340K06DF,Frozen,frozen_sold,4,22.0,2.0
BBRS07595P24DF,Frozen,frozen_sold,0,0.0,3.0
BBRS07595P24DF,Frozen,frozen_sold,1,365.0,3.0
BBRS07595P24DF,Frozen,frozen_sold,2,365.0,3.0
BBRS07595P24DF,Frozen,frozen_sold,3,365.0,3.0
BBRS07595P24DF,Frozen,frozen_sold,4,365.0,3.0
MPORWM1PKP02DF,Frozen,frozen_sold,0,0.0,2.0
MPORWM1PKP02DF,Frozen,frozen_sold,1,0.0,2.0
MPORWM1PKP02DF,Frozen,frozen_sold,2,0.0,2.0
MPORWM1PKP02DF,Frozen,frozen_sold,3,0.0,2.0
MPORWM1PKP02DF,Frozen,frozen_sold,4,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_sold,0,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_sold,1,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_sold,2,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_sold,3,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_sold,4,0.0,2.0
BBR0F0000K02DF,Frozen,frozen_sold,0,0.0,2.0
BBR0F0000K02DF,Frozen,frozen_sold,1,22.0,2.0
BBR0F0000K02DF,Frozen,frozen_sold,2,22.0,2.0
BBR0F0000K02DF,Frozen,frozen_sold,3,22.0,2.0
BBR0F0000K02DF,Frozen,frozen_sold,4,22.0,2.0
C3JWL0000K02DF,Frozen,frozen_sold,0,0.0,3.0
C3JWL0000K02DF,Frozen,frozen_sold,1,185.0,3.0
C3JWL0000K02DF,Frozen,frozen_sold,2,185.0,3.0
C3JWL0000K02DF,Frozen,frozen_sold,3,185.0,3.0
C3JWL0000K02DF,Frozen,frozen_sold,4,185.0,3.0
WBL1SPHFGP01DF,Frozen,frozen_sold,0,0.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_sold,1,68.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_sold,2,68.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_sold,3,68.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_sold,4,68.0,2.0
CDS0CU000K02DF,Frozen,frozen_sold,0,0.0,2.0
CDS0CU000K02DF,Frozen,frozen_sold,1,35.0,2.0
CDS0CU000K02DF,Frozen,frozen_sold,2,35.0,2.0
CDS0CU000K02DF,Frozen,frozen_sold,3,35.0,2.0
CDS0CU000K02DF,Frozen,frozen_sold,4,35.0,2.0
PDMTMF000150DF,Frozen,frozen_sold,0,0.0,2.0
PDMTMF000150DF,Frozen,frozen_sold,1,0.0,2.0
PDMTMF000150DF,Frozen,frozen_sold,2,0.0,2.0
PDMTMF000150DF,Frozen,frozen_sold,3,0.0,2.0
PDMTMF000150DF,Frozen,frozen_sold,4,0.0,2.0
C9PCWBM20P18DF,Frozen,frozen_sold,0,0.0,2.0
C9PCWBM20P18DF,Frozen,frozen_sold,1,66.0,2.0
C9PCWBM20P18DF,Frozen,frozen_sold,2,66.0,2.0
C9PCWBM20P18DF,Frozen,frozen_sold,3,66.0,2.0
C9PCWBM20P18DF,Frozen,frozen_sold,4,66.0,2.0
MPORC9MDSP18DF,Frozen,frozen_sold,0,0.0,2.0
MPORC9MDSP18DF,Frozen,frozen_sold,1,0.0,2.0
MPORC9MDSP18DF,Frozen,frozen_sold,2,0.0,2.0
MPORC9MDSP18DF,Frozen,frozen_sold,3,0.0,2.0
MPORC9MDSP18DF,Frozen,frozen_sold,4,0.0,2.0
BLG0F0000K02DF,Frozen,frozen_sold,0,0.0,2.0
BLG0F0000K02DF,Frozen,frozen_sold,1,4.0,2.0
BLG0F0000K02DF,Frozen,frozen_sold,2,4.0,2.0
BLG0F0000K02DF,Frozen,frozen_sold,3,4.0,2.0
BLG0F0000K02DF,Frozen,frozen_sold,4,4.0,2.0
MPORWNDORP01DF,Frozen,frozen_sold,0,0.0,3.0
MPORWNDORP01DF,Frozen,frozen_sold,1,87.0,3.0
MPORWNDORP01DF,Frozen,frozen_sold,2,87.0,3.0
MPORWNDORP01DF,Frozen,frozen_sold,3,87.0,3.0
MPORWNDORP01DF,Frozen,frozen_sold,4,87.0,3.0
PDMTF0000K02DF,Frozen,frozen_sold,0,0.0,2.0
PDMTF0000K02DF,Frozen,frozen_sold,1,132.0,2.0
PDMTF0000K02DF,Frozen,frozen_sold,2,132.0,2.0
PDMTF0000K02DF,Frozen,frozen_sold,3,132.0,2.0
PDMTF0000K02DF,Frozen,frozen_sold,4,132.0,2.0
C3JW0913VP06DF,Frozen,frozen_sold,0,0.0,2.0
C3JW0913VP06DF,Frozen,frozen_sold,1,3.0,2.0
C3JW0913VP06DF,Frozen,frozen_sold,2,3.0,2.0
C3JW0913VP06DF,Frozen,frozen_sold,3,3.0,2.0
C3JW0913VP06DF,Frozen,frozen_sold,4,3.0,2.0
WNC03P000P03DF,Frozen,frozen_sold,0,0.0,2.0
WNC03P000P03DF,Frozen,frozen_sold,1,808.0,2.0
WNC03P000P03DF,Frozen,frozen_sold,2,808.0,2.0
WNC03P000P03DF,Frozen,frozen_sold,3,808.0,2.0
WNC03P000P03DF,Frozen,frozen_sold,4,808.0,2.0
MPORWBPM1P01DF,Frozen,frozen_sold,0,0.0,2.0
MPORWBPM1P01DF,Frozen,frozen_sold,1,13.0,2.0
MPORWBPM1P01DF,Frozen,frozen_sold,2,13.0,2.0
MPORWBPM1P01DF,Frozen,frozen_sold,3,13.0,2.0
MPORWBPM1P01DF,Frozen,frozen_sold,4,13.0,2.0
CRB015190K06DF,Frozen,frozen_sold,0,0.0,2.0
CRB015190K06DF,Frozen,frozen_sold,1,0.0,2.0
CRB015190K06DF,Frozen,frozen_sold,2,0.0,2.0
CRB015190K06DF,Frozen,frozen_sold,3,0.0,2.0
CRB015190K06DF,Frozen,frozen_sold,4,0.0,2.0
WBM1SP000P01DF,Frozen,frozen_sold,0,0.0,2.0
WBM1SP000P01DF,Frozen,frozen_sold,1,261.0,2.0
WBM1SP000P01DF,Frozen,frozen_sold,2,261.0,2.0
WBM1SP000P01DF,Frozen,frozen_sold,3,261.0,2.0
WBM1SP000P01DF,Frozen,frozen_sold,4,261.0,2.0
CRB019240K02DF,Frozen,frozen_sold,0,0.0,2.0
CRB019240K02DF,Frozen,frozen_sold,1,124.0,2.0
CRB019240K02DF,Frozen,frozen_sold,2,124.0,2.0
CRB019240K02DF,Frozen,frozen_sold,3,124.0,2.0
CRB019240K02DF,Frozen,frozen_sold,4,124.0,2.0
MPORWBPM1P02DF,Frozen,frozen_sold,0,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_sold,1,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_sold,2,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_sold,3,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_sold,4,0.0,2.0
BBRSF0000K02DF,Frozen,frozen_sold,0,0.0,2.0
BBRSF0000K02DF,Frozen,frozen_sold,1,84.0,2.0
BBRSF0000K02DF,Frozen,frozen_sold,2,84.0,2.0
BBRSF0000K02DF,Frozen,frozen_sold,3,84.0,2.0
BBRSF0000K02DF,Frozen,frozen_sold,4,84.0,2.0
MPORWM1HSP02DF,Frozen,frozen_sold,0,0.0,2.0
MPORWM1HSP02DF,Frozen,frozen_sold,1,0.0,2.0
MPORWM1HSP02DF,Frozen,frozen_sold,2,0.0,2.0
MPORWM1HSP02DF,Frozen,frozen_sold,3,0.0,2.0
MPORWM1HSP02DF,Frozen,frozen_sold,4,0.0,2.0
WBL1BP000P10DF,Frozen,frozen_sold,0,0.0,2.0
WBL1BP000P10DF,Frozen,frozen_sold,1,9.0,2.0
WBL1BP000P10DF,Frozen,frozen_sold,2,9.0,2.0
WBL1BP000P10DF,Frozen,frozen_sold,3,9.0,2.0
WBL1BP000P10DF,Frozen,frozen_sold,4,9.0,2.0
MPORWNDORP04DF,Frozen,frozen_sold,0,0.0,2.0
MPORWNDORP04DF,Frozen,frozen_sold,1,0.0,2.0
MPORWNDORP04DF,Frozen,frozen_sold,2,0.0,2.0
MPORWNDORP04DF,Frozen,frozen_sold,3,0.0,2.0
MPORWNDORP04DF,Frozen,frozen_sold,4,0.0,2.0
BLG018230K02DF,Frozen,frozen_sold,0,0.0,3.0
BLG018230K02DF,Frozen,frozen_sold,1,153.0,3.0
BLG018230K02DF,Frozen,frozen_sold,2,153.0,3.0
BLG018230K02DF,Frozen,frozen_sold,3,153.0,3.0
BLG018230K02DF,Frozen,frozen_sold,4,153.0,3.0
CRB019240K06DF,Frozen,frozen_sold,0,0.0,2.0
CRB019240K06DF,Frozen,frozen_sold,1,0.0,2.0
CRB019240K06DF,Frozen,frozen_sold,2,0.0,2.0
CRB019240K06DF,Frozen,frozen_sold,3,0.0,2.0
CRB019240K06DF,Frozen,frozen_sold,4,0.0,2.0
BFL0F0000K02DF,Frozen,frozen_sold,0,0.0,2.0
BFL0F0000K02DF,Frozen,frozen_sold,1,232.0,2.0
BFL0F0000K02DF,Frozen,frozen_sold,2,232.0,2.0
BFL0F0000K02DF,Frozen,frozen_sold,3,232.0,2.0
BFL0F0000K02DF,Frozen,frozen_sold,4,232.0,2.0
CCHICU000K06DF,Frozen,frozen_sold,0,0.0,2.0
CCHICU000K06DF,Frozen,frozen_sold,1,370.0,2.0
CCHICU000K06DF,Frozen,frozen_sold,2,370.0,2.0
CCHICU000K06DF,Frozen,frozen_sold,3,370.0,2.0
CCHICU000K06DF,Frozen,frozen_sold,4,370.0,2.0
BLGSF0000K02DF,Frozen,frozen_sold,0,0.0,2.0
BLGSF0000K02DF,Frozen,frozen_sold,1,16.0,2.0
BLGSF0000K02DF,Frozen,frozen_sold,2,16.0,2.0
BLGSF0000K02DF,Frozen,frozen_sold,3,16.0,2.0
BLGSF0000K02DF,Frozen,frozen_sold,4,16.0,2.0
BTH005565K06DF,Frozen,frozen_sold,0,0.0,3.0
BTH005565K06DF,Frozen,frozen_sold,1,17.0,3.0
BTH005565K06DF,Frozen,frozen_sold,2,17.0,3.0
BTH005565K06DF,Frozen,frozen_sold,3,17.0,3.0
BTH005565K06DF,Frozen,frozen_sold,4,17.0,3.0
BTHSMF02CK02DF,Frozen,frozen_sold,0,0.0,3.0
BTHSMF02CK02DF,Frozen,frozen_sold,1,687.0,3.0
BTHSMF02CK02DF,Frozen,frozen_sold,2,687.0,3.0
BTHSMF02CK02DF,Frozen,frozen_sold,3,687.0,3.0
BTHSMF02CK02DF,Frozen,frozen_sold,4,687.0,3.0
CKE01218VP04DF,Frozen,frozen_sold,0,0.0,2.0
CKE01218VP04DF,Frozen,frozen_sold,1,1.0,2.0
CKE01218VP04DF,Frozen,frozen_sold,2,1.0,2.0
CKE01218VP04DF,Frozen,frozen_sold,3,1.0,2.0
CKE01218VP04DF,Frozen,frozen_sold,4,1.0,2.0
WBM2SP000P01DF,Frozen,frozen_sold,0,0.0,2.0
WBM2SP000P01DF,Frozen,frozen_sold,1,481.0,2.0
WBM2SP000P01DF,Frozen,frozen_sold,2,481.0,2.0
WBM2SP000P01DF,Frozen,frozen_sold,3,481.0,2.0
WBM2SP000P01DF,Frozen,frozen_sold,4,481.0,2.0
MPORWKRBPP02DF,Frozen,frozen_sold,0,0.0,2.0
MPORWKRBPP02DF,Frozen,frozen_sold,1,585.0,2.0
MPORWKRBPP02DF,Frozen,frozen_sold,2,585.0,2.0
MPORWKRBPP02DF,Frozen,frozen_sold,3,585.0,2.0
MPORWKRBPP02DF,Frozen,frozen_sold,4,585.0,2.0
MPORWM1HSRETDF,Frozen,frozen_sold,0,0.0,2.0
MPORWM1HSRETDF,Frozen,frozen_sold,1,0.0,2.0
MPORWM1HSRETDF,Frozen,frozen_sold,2,0.0,2.0
MPORWM1HSRETDF,Frozen,frozen_sold,3,0.0,2.0
MPORWM1HSRETDF,Frozen,frozen_sold,4,0.0,2.0
C3JW09120K04DF,Frozen,frozen_sold,0,0.0,2.0
C3JW09120K04DF,Frozen,frozen_sold,1,3.0,2.0
C3JW09120K04DF,Frozen,frozen_sold,2,3.0,2.0
C3JW09120K04DF,Frozen,frozen_sold,3,3.0,2.0
C3JW09120K04DF,Frozen,frozen_sold,4,3.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_sold,0,0.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_sold,1,0.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_sold,2,0.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_sold,3,0.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_sold,4,0.0,2.0
BBRS1823FK02DF,Frozen,frozen_sold,0,0.0,2.0
BBRS1823FK02DF,Frozen,frozen_sold,1,200.0,2.0
BBRS1823FK02DF,Frozen,frozen_sold,2,200.0,2.0
BBRS1823FK02DF,Frozen,frozen_sold,3,200.0,2.0
BBRS1823FK02DF,Frozen,frozen_sold,4,200.0,2.0
WBM1BP000P10DF,Frozen,frozen_sold,0,0.0,2.0
WBM1BP000P10DF,Frozen,frozen_sold,1,81.0,2.0
WBM1BP000P10DF,Frozen,frozen_sold,2,81.0,2.0
WBM1BP000P10DF,Frozen,frozen_sold,3,81.0,2.0
WBM1BP000P10DF,Frozen,frozen_sold,4,81.0,2.0
MPORWKR00P02DF,Frozen,frozen_sold,0,0.0,2.0
MPORWKR00P02DF,Frozen,frozen_sold,1,628.0,2.0
MPORWKR00P02DF,Frozen,frozen_sold,2,628.0,2.0
MPORWKR00P02DF,Frozen,frozen_sold,3,628.0,2.0
MPORWKR00P02DF,Frozen,frozen_sold,4,628.0,2.0
