Products,ProdType,keyfigure,Days,Value
C3JW07100K02DF,Frozen,frozen_production,3,0
C3JW07100K02DF,Frozen,frozen_production,4,0
BBRS07595P24DF,Frozen,frozen_production,0,0
BBRS07595P24DF,Frozen,frozen_production,1,2639
BBRS07595P24DF,Frozen,frozen_production,2,2504
BBRS07595P24DF,Frozen,frozen_production,3,1483
BBRS07595P24DF,Frozen,frozen_production,4,1587
BTHSF0000K02DF,Frozen,frozen_production,0,0
BTHSF0000K02DF,Frozen,frozen_production,1,198
BTHSF0000K02DF,Frozen,frozen_production,2,202
BTHSF0000K02DF,Frozen,frozen_production,3,200
BTHSF0000K02DF,Frozen,frozen_production,4,200
CTH015180P12DF,Frozen,frozen_production,0,0
CTH015180P12DF,Frozen,frozen_production,1,0
CTH015180P12DF,Frozen,frozen_production,2,0
CTH015180P12DF,Frozen,frozen_production,3,0
CTH015180P12DF,Frozen,frozen_production,4,0
BBRS1821FK02DF,Frozen,frozen_production,0,0
BBRS1821FK02DF,Frozen,frozen_production,1,0
BBRS1821FK02DF,Frozen,frozen_production,2,0
BBRS1821FK02DF,Frozen,frozen_production,3,0
BBRS1821FK02DF,Frozen,frozen_production,4,0
C9PCGCH00P18DF,Frozen,frozen_production,0,0
C9PCGCH00P18DF,Frozen,frozen_production,1,0
C9PCGCH00P18DF,Frozen,frozen_production,2,0
C9PCGCH00P18DF,Frozen,frozen_production,3,10
C9PCGCH00P18DF,Frozen,frozen_production,4,0
CTH01621VP04DF,Frozen,frozen_production,0,0
CTH01621VP04DF,Frozen,frozen_production,1,0
CTH01621VP04DF,Frozen,frozen_production,2,0
CTH01621VP04DF,Frozen,frozen_production,3,0
CTH01621VP04DF,Frozen,frozen_production,4,0
C4PC00000P08DF,Frozen,frozen_production,0,0
C4PC00000P08DF,Frozen,frozen_production,1,0
C4PC00000P08DF,Frozen,frozen_production,2,0
C4PC00000P08DF,Frozen,frozen_production,3,0
C4PC00000P08DF,Frozen,frozen_production,4,0
C9PC00000P18DF,Frozen,frozen_production,0,0
C9PC00000P18DF,Frozen,frozen_production,1,0
C9PC00000P18DF,Frozen,frozen_production,2,0
C9PC00000P18DF,Frozen,frozen_production,3,10
C9PC00000P18DF,Frozen,frozen_production,4,0
BTHSMF000K04DF,Frozen,frozen_production,0,0
BTHSMF000K04DF,Frozen,frozen_production,1,70
BTHSMF000K04DF,Frozen,frozen_production,2,0
BTHSMF000K04DF,Frozen,frozen_production,3,140
BTHSMF000K04DF,Frozen,frozen_production,4,69
CBRSH2332P10DF,Frozen,frozen_production,0,0
CBRSH2332P10DF,Frozen,frozen_production,1,0
CBRSH2332P10DF,Frozen,frozen_production,2,0
CBRSH2332P10DF,Frozen,frozen_production,3,0
CBRSH2332P10DF,Frozen,frozen_production,4,0
BTH009100K06DF,Frozen,frozen_production,0,0
BTH009100K06DF,Frozen,frozen_production,1,0
BTH009100K06DF,Frozen,frozen_production,2,0
BTH009100K06DF,Frozen,frozen_production,3,0
BTH009100K06DF,Frozen,frozen_production,4,0
CTH016190K02DF,Frozen,frozen_production,0,0
CTH016190K02DF,Frozen,frozen_production,1,0
CTH016190K02DF,Frozen,frozen_production,2,0
CTH016190K02DF,Frozen,frozen_production,3,0
CTH016190K02DF,Frozen,frozen_production,4,0
BTH0F0000K02DF,Frozen,frozen_production,0,0
BTH0F0000K02DF,Frozen,frozen_production,1,247
BTH0F0000K02DF,Frozen,frozen_production,2,275
BTH0F0000K02DF,Frozen,frozen_production,3,247
BTH0F0000K02DF,Frozen,frozen_production,4,219
BLG018230K02DF,Frozen,frozen_production,0,0
BLG018230K02DF,Frozen,frozen_production,1,0
BLG018230K02DF,Frozen,frozen_production,2,0
BLG018230K02DF,Frozen,frozen_production,3,0
BLG018230K02DF,Frozen,frozen_production,4,0
BBRS16180K05DF,Frozen,frozen_production,0,0
BBRS16180K05DF,Frozen,frozen_production,1,0
BBRS16180K05DF,Frozen,frozen_production,2,0
BBRS16180K05DF,Frozen,frozen_production,3,0
BBRS16180K05DF,Frozen,frozen_production,4,0
PMJWF0000K02DF,Frozen,frozen_production,0,0
PMJWF0000K02DF,Frozen,frozen_production,1,58
PMJWF0000K02DF,Frozen,frozen_production,2,53
PMJWF0000K02DF,Frozen,frozen_production,3,71
PMJWF0000K02DF,Frozen,frozen_production,4,68
CDS010140P20DF,Frozen,frozen_production,0,0
CDS010140P20DF,Frozen,frozen_production,1,168
CDS010140P20DF,Frozen,frozen_production,2,226
CDS010140P20DF,Frozen,frozen_production,3,235
CDS010140P20DF,Frozen,frozen_production,4,222
P3JW08100K02DF,Frozen,frozen_production,0,0
P3JW08100K02DF,Frozen,frozen_production,1,0
P3JW08100K02DF,Frozen,frozen_production,2,0
P3JW08100K02DF,Frozen,frozen_production,3,0
P3JW08100K02DF,Frozen,frozen_production,4,0
BTH007585K04DF,Frozen,frozen_production,0,0
BTH007585K04DF,Frozen,frozen_production,1,0
BTH007585K04DF,Frozen,frozen_production,2,0
BTH007585K04DF,Frozen,frozen_production,3,0
BTH007585K04DF,Frozen,frozen_production,4,0
BBRS2325FK06DF,Frozen,frozen_production,0,0
BBRS2325FK06DF,Frozen,frozen_production,1,0
BBRS2325FK06DF,Frozen,frozen_production,2,0
BBRS2325FK06DF,Frozen,frozen_production,3,0
BBRS2325FK06DF,Frozen,frozen_production,4,0
CDS0J0000K02DC,Fresh,fresh_inventory,0,0
CDS0J0000K02DC,Fresh,fresh_inventory,1,0
CDS0J0000K02DC,Fresh,fresh_inventory,2,0
CDS0J0000K02DC,Fresh,fresh_inventory,3,0
CDS0J0000K02DC,Fresh,fresh_inventory,4,0
P3JW00BRUK02DC,Fresh,fresh_inventory,0,0
P3JW00BRUK02DC,Fresh,fresh_inventory,1,0
P3JW00BRUK02DC,Fresh,fresh_inventory,2,0
P3JW00BRUK02DC,Fresh,fresh_inventory,3,0
P3JW00BRUK02DC,Fresh,fresh_inventory,4,0
CKE0F0000K02DC,Fresh,fresh_inventory,0,0
CKE0F0000K02DC,Fresh,fresh_inventory,1,0
CKE0F0000K02DC,Fresh,fresh_inventory,2,54
CKE0F0000K02DC,Fresh,fresh_inventory,3,1
CKE0F0000K02DC,Fresh,fresh_inventory,4,1
BTHS07595P24DC,Fresh,fresh_inventory,0,0
BTHS07595P24DC,Fresh,fresh_inventory,1,0
BTHS07595P24DC,Fresh,fresh_inventory,2,0
BTHS07595P24DC,Fresh,fresh_inventory,3,0
BTHS07595P24DC,Fresh,fresh_inventory,4,0
PDMT04050K02DC,Fresh,fresh_inventory,0,0
PDMT04050K02DC,Fresh,fresh_inventory,1,0
PDMT04050K02DC,Fresh,fresh_inventory,2,0
PDMT04050K02DC,Fresh,fresh_inventory,3,0
PDMT04050K02DC,Fresh,fresh_inventory,4,0
BTH0CU020K02DC,Fresh,fresh_inventory,0,0
BTH0CU020K02DC,Fresh,fresh_inventory,1,0
BTH0CU020K02DC,Fresh,fresh_inventory,2,0
BTH0CU020K02DC,Fresh,fresh_inventory,3,0
BTH0CU020K02DC,Fresh,fresh_inventory,4,0
P3JW07090K02DC,Fresh,fresh_inventory,0,0
P3JW07090K02DC,Fresh,fresh_inventory,1,0
P3JW07090K02DC,Fresh,fresh_inventory,2,0
P3JW07090K02DC,Fresh,fresh_inventory,3,0
P3JW07090K02DC,Fresh,fresh_inventory,4,0
PMJWMF000150DC,Fresh,fresh_inventory,0,0
PMJWMF000150DC,Fresh,fresh_inventory,1,0
PMJWMF000150DC,Fresh,fresh_inventory,2,55
PMJWMF000150DC,Fresh,fresh_inventory,3,55
PMJWMF000150DC,Fresh,fresh_inventory,4,0
CLG026340K06DC,Fresh,fresh_inventory,0,0
CLG026340K06DC,Fresh,fresh_inventory,1,70
CLG026340K06DC,Fresh,fresh_inventory,2,140
CLG026340K06DC,Fresh,fresh_inventory,3,76
CLG026340K06DC,Fresh,fresh_inventory,4,0
CDS0S0000K02DC,Fresh,fresh_inventory,0,0
CDS0S0000K02DC,Fresh,fresh_inventory,1,0
CDS0S0000K02DC,Fresh,fresh_inventory,2,0
CDS0S0000K02DC,Fresh,fresh_inventory,3,0
CDS0S0000K02DC,Fresh,fresh_inventory,4,0
CLG022270P10DC,Fresh,fresh_inventory,0,0
CLG022270P10DC,Fresh,fresh_inventory,1,0
CLG022270P10DC,Fresh,fresh_inventory,2,0
CLG022270P10DC,Fresh,fresh_inventory,3,0
CLG022270P10DC,Fresh,fresh_inventory,4,0
BLGS07595P24DC,Fresh,fresh_inventory,0,0
BLGS07595P24DC,Fresh,fresh_inventory,1,0
BLGS07595P24DC,Fresh,fresh_inventory,2,0
BLGS07595P24DC,Fresh,fresh_inventory,3,0
BLGS07595P24DC,Fresh,fresh_inventory,4,0
CRB01924VP04DC,Fresh,fresh_inventory,0,0
CRB01924VP04DC,Fresh,fresh_inventory,1,0
CRB01924VP04DC,Fresh,fresh_inventory,2,0
CRB01924VP04DC,Fresh,fresh_inventory,3,0
CRB01924VP04DC,Fresh,fresh_inventory,4,0
CLG022270K06DC,Fresh,fresh_inventory,0,0
CLG022270K06DC,Fresh,fresh_inventory,1,7
CLG022270K06DC,Fresh,fresh_inventory,2,14
CLG022270K06DC,Fresh,fresh_inventory,3,21
CLG022270K06DC,Fresh,fresh_inventory,4,0
BBRSMF000K04DC,Fresh,fresh_inventory,0,0
BBRSMF000K04DC,Fresh,fresh_inventory,1,0
BBRSMF000K04DC,Fresh,fresh_inventory,2,0
BBRSMF000K04DC,Fresh,fresh_inventory,3,0
BBRSMF000K04DC,Fresh,fresh_inventory,4,0
BBR0F0000K02DC,Fresh,fresh_inventory,0,0
BBR0F0000K02DC,Fresh,fresh_inventory,1,85
BBR0F0000K02DC,Fresh,fresh_inventory,2,138
BBR0F0000K02DC,Fresh,fresh_inventory,3,1
BBR0F0000K02DC,Fresh,fresh_inventory,4,2
C3JWL0000K02DC,Fresh,fresh_inventory,0,0
C3JWL0000K02DC,Fresh,fresh_inventory,1,0
C3JWL0000K02DC,Fresh,fresh_inventory,2,0
C3JWL0000K02DC,Fresh,fresh_inventory,3,0
C3JWL0000K02DC,Fresh,fresh_inventory,4,0
CDS0CU000K02DC,Fresh,fresh_inventory,0,0
CDS0CU000K02DC,Fresh,fresh_inventory,1,1
CDS0CU000K02DC,Fresh,fresh_inventory,2,3
CDS0CU000K02DC,Fresh,fresh_inventory,3,1
CDS0CU000K02DC,Fresh,fresh_inventory,4,0
CRB015190K02DC,Fresh,fresh_inventory,0,0
CRB015190K02DC,Fresh,fresh_inventory,1,0
CRB015190K02DC,Fresh,fresh_inventory,2,0
CRB015190K02DC,Fresh,fresh_inventory,3,0
CRB015190K02DC,Fresh,fresh_inventory,4,0
C9PCWBM20P18DC,Fresh,fresh_inventory,0,0
C9PCWBM20P18DC,Fresh,fresh_inventory,1,3
C9PCWBM20P18DC,Fresh,fresh_inventory,2,2
C9PCWBM20P18DC,Fresh,fresh_inventory,3,0
C9PCWBM20P18DC,Fresh,fresh_inventory,4,0
BLG0F0000K02DC,Fresh,fresh_inventory,0,0
BLG0F0000K02DC,Fresh,fresh_inventory,1,0
BLG0F0000K02DC,Fresh,fresh_inventory,2,0
BLG0F0000K02DC,Fresh,fresh_inventory,3,77
BLG0F0000K02DC,Fresh,fresh_inventory,4,0
PDMTF0000K02DC,Fresh,fresh_inventory,0,0
PDMTF0000K02DC,Fresh,fresh_inventory,1,0
PDMTF0000K02DC,Fresh,fresh_inventory,2,0
PDMTF0000K02DC,Fresh,fresh_inventory,3,0
PDMTF0000K02DC,Fresh,fresh_inventory,4,0
C3JW0913VP06DC,Fresh,fresh_inventory,0,0
C3JW0913VP06DC,Fresh,fresh_inventory,1,0
C3JW0913VP06DC,Fresh,fresh_inventory,2,0
C3JW0913VP06DC,Fresh,fresh_inventory,3,0
C3JW0913VP06DC,Fresh,fresh_inventory,4,0
CKE01218VP04DC,Fresh,fresh_inventory,0,0
CKE01218VP04DC,Fresh,fresh_inventory,1,0
CKE01218VP04DC,Fresh,fresh_inventory,2,0
CKE01218VP04DC,Fresh,fresh_inventory,3,0
CKE01218VP04DC,Fresh,fresh_inventory,4,0
CRB015190K06DC,Fresh,fresh_inventory,0,0
CRB015190K06DC,Fresh,fresh_inventory,1,0
CRB015190K06DC,Fresh,fresh_inventory,2,0
CRB015190K06DC,Fresh,fresh_inventory,3,0
CRB015190K06DC,Fresh,fresh_inventory,4,0
CRB019240K02DC,Fresh,fresh_inventory,0,0
CRB019240K02DC,Fresh,fresh_inventory,1,0
CRB019240K02DC,Fresh,fresh_inventory,2,41
CRB019240K02DC,Fresh,fresh_inventory,3,16
CRB019240K02DC,Fresh,fresh_inventory,4,0
BBRSF3540K02DC,Fresh,fresh_inventory,0,0
BBRSF3540K02DC,Fresh,fresh_inventory,1,0
BBRSF3540K02DC,Fresh,fresh_inventory,2,0
BBRSF3540K02DC,Fresh,fresh_inventory,3,0
BBRSF3540K02DC,Fresh,fresh_inventory,4,0
BBRSF0000K02DC,Fresh,fresh_inventory,0,0
BBRSF0000K02DC,Fresh,fresh_inventory,1,0
BBRSF0000K02DC,Fresh,fresh_inventory,2,0
BBRSF0000K02DC,Fresh,fresh_inventory,3,1
BBRSF0000K02DC,Fresh,fresh_inventory,4,2
BCH019220K02DC,Fresh,fresh_inventory,0,0
BCH019220K02DC,Fresh,fresh_inventory,1,0
BCH019220K02DC,Fresh,fresh_inventory,2,0
BCH019220K02DC,Fresh,fresh_inventory,3,0
BCH019220K02DC,Fresh,fresh_inventory,4,0
CRB019240K06DC,Fresh,fresh_inventory,0,0
CRB019240K06DC,Fresh,fresh_inventory,1,0
CRB019240K06DC,Fresh,fresh_inventory,2,0
CRB019240K06DC,Fresh,fresh_inventory,3,0
CRB019240K06DC,Fresh,fresh_inventory,4,0
BFL0F0000K02DC,Fresh,fresh_inventory,0,0
BFL0F0000K02DC,Fresh,fresh_inventory,1,114
BFL0F0000K02DC,Fresh,fresh_inventory,2,201
BFL0F0000K02DC,Fresh,fresh_inventory,3,102
BFL0F0000K02DC,Fresh,fresh_inventory,4,0
CCHICU000K06DC,Fresh,fresh_inventory,0,0
CCHICU000K06DC,Fresh,fresh_inventory,1,10
CCHICU000K06DC,Fresh,fresh_inventory,2,26
CCHICU000K06DC,Fresh,fresh_inventory,3,15
CCHICU000K06DC,Fresh,fresh_inventory,4,0
BLGSF0000K02DC,Fresh,fresh_inventory,0,0
BLGSF0000K02DC,Fresh,fresh_inventory,1,0
BLGSF0000K02DC,Fresh,fresh_inventory,2,3
BLGSF0000K02DC,Fresh,fresh_inventory,3,3
BLGSF0000K02DC,Fresh,fresh_inventory,4,0
BTH005565K06DC,Fresh,fresh_inventory,0,0
BTH005565K06DC,Fresh,fresh_inventory,1,0
BTH005565K06DC,Fresh,fresh_inventory,2,0
BTH005565K06DC,Fresh,fresh_inventory,3,0
BTH005565K06DC,Fresh,fresh_inventory,4,0
BTHSMF02CK02DC,Fresh,fresh_inventory,0,0
BTHSMF02CK02DC,Fresh,fresh_inventory,1,0
BTHSMF02CK02DC,Fresh,fresh_inventory,2,0
BTHSMF02CK02DC,Fresh,fresh_inventory,3,0
BTHSMF02CK02DC,Fresh,fresh_inventory,4,0
C3JW09120K04DC,Fresh,fresh_inventory,0,0
C3JW09120K04DC,Fresh,fresh_inventory,1,0
C3JW09120K04DC,Fresh,fresh_inventory,2,0
C3JW09120K04DC,Fresh,fresh_inventory,3,0
C3JW09120K04DC,Fresh,fresh_inventory,4,0
BTHSMF0FFK04DC,Fresh,fresh_inventory,0,0
BTHSMF0FFK04DC,Fresh,fresh_inventory,1,0
BTHSMF0FFK04DC,Fresh,fresh_inventory,2,0
BTHSMF0FFK04DC,Fresh,fresh_inventory,3,0
BTHSMF0FFK04DC,Fresh,fresh_inventory,4,0
BBRS1823FK02DC,Fresh,fresh_inventory,0,0
BBRS1823FK02DC,Fresh,fresh_inventory,1,0
BBRS1823FK02DC,Fresh,fresh_inventory,2,0
BBRS1823FK02DC,Fresh,fresh_inventory,3,0
BBRS1823FK02DC,Fresh,fresh_inventory,4,0
C3JW09130K02DC,Fresh,fresh_inventory,0,0
C3JW09130K02DC,Fresh,fresh_inventory,1,31
C3JW09130K02DC,Fresh,fresh_inventory,2,66
C3JW09130K02DC,Fresh,fresh_inventory,3,66
C3JW09130K02DC,Fresh,fresh_inventory,4,0
BFL003540K02DC,Fresh,fresh_inventory,0,0
BFL003540K02DC,Fresh,fresh_inventory,1,0
BFL003540K02DC,Fresh,fresh_inventory,2,0
BFL003540K02DC,Fresh,fresh_inventory,3,0
BFL003540K02DC,Fresh,fresh_inventory,4,0
C3JW00BRUK02DC,Fresh,fresh_inventory,0,0
C3JW00BRUK02DC,Fresh,fresh_inventory,1,0
C3JW00BRUK02DC,Fresh,fresh_inventory,2,0
C3JW00BRUK02DC,Fresh,fresh_inventory,3,0
C3JW00BRUK02DC,Fresh,fresh_inventory,4,0
CTH016210K02DC,Fresh,fresh_inventory,0,0
CTH016210K02DC,Fresh,fresh_inventory,1,0
CTH016210K02DC,Fresh,fresh_inventory,2,0
CTH016210K02DC,Fresh,fresh_inventory,3,0
CTH016210K02DC,Fresh,fresh_inventory,4,0
CDS010140K02DC,Fresh,fresh_inventory,0,0
CDS010140K02DC,Fresh,fresh_inventory,1,235
CDS010140K02DC,Fresh,fresh_inventory,2,484
CDS010140K02DC,Fresh,fresh_inventory,3,248
CDS010140K02DC,Fresh,fresh_inventory,4,0
CDS008110K02DC,Fresh,fresh_inventory,0,0
CDS008110K02DC,Fresh,fresh_inventory,1,0
CDS008110K02DC,Fresh,fresh_inventory,2,0
CDS008110K02DC,Fresh,fresh_inventory,3,0
CDS008110K02DC,Fresh,fresh_inventory,4,0
CDS01014VP06DC,Fresh,fresh_inventory,0,0
CDS01014VP06DC,Fresh,fresh_inventory,1,0
CDS01014VP06DC,Fresh,fresh_inventory,2,0
CDS01014VP06DC,Fresh,fresh_inventory,3,0
CDS01014VP06DC,Fresh,fresh_inventory,4,0
CCHICU000K02DC,Fresh,fresh_inventory,0,0
CCHICU000K02DC,Fresh,fresh_inventory,1,2
CCHICU000K02DC,Fresh,fresh_inventory,2,9
CCHICU000K02DC,Fresh,fresh_inventory,3,8
CCHICU000K02DC,Fresh,fresh_inventory,4,0
PDMTMF000150DC,Fresh,fresh_inventory,0,0
PDMTMF000150DC,Fresh,fresh_inventory,1,0
PDMTMF000150DC,Fresh,fresh_inventory,2,0
PDMTMF000150DC,Fresh,fresh_inventory,3,0
PDMTMF000150DC,Fresh,fresh_inventory,4,0
CTH013160K02DC,Fresh,fresh_inventory,0,0
CTH013160K02DC,Fresh,fresh_inventory,1,68
CTH013160K02DC,Fresh,fresh_inventory,2,38
CTH013160K02DC,Fresh,fresh_inventory,3,0
CTH013160K02DC,Fresh,fresh_inventory,4,0
C3JW07100K02DC,Fresh,fresh_inventory,0,0
C3JW07100K02DC,Fresh,fresh_inventory,1,0
C3JW07100K02DC,Fresh,fresh_inventory,2,0
C3JW07100K02DC,Fresh,fresh_inventory,3,0
C3JW07100K02DC,Fresh,fresh_inventory,4,0
BBRS07595P24DC,Fresh,fresh_inventory,0,0
BBRS07595P24DC,Fresh,fresh_inventory,1,0
BBRS07595P24DC,Fresh,fresh_inventory,2,0
BBRS07595P24DC,Fresh,fresh_inventory,3,0
BBRS07595P24DC,Fresh,fresh_inventory,4,0
BTHSF0000K02DC,Fresh,fresh_inventory,0,0
BTHSF0000K02DC,Fresh,fresh_inventory,1,3
BTHSF0000K02DC,Fresh,fresh_inventory,2,2
BTHSF0000K02DC,Fresh,fresh_inventory,3,3
BTHSF0000K02DC,Fresh,fresh_inventory,4,3
CTH015180P12DC,Fresh,fresh_inventory,0,0
CTH015180P12DC,Fresh,fresh_inventory,1,0
CTH015180P12DC,Fresh,fresh_inventory,2,0
CTH015180P12DC,Fresh,fresh_inventory,3,0
CTH015180P12DC,Fresh,fresh_inventory,4,0
BBRS1821FK02DC,Fresh,fresh_inventory,0,0
BBRS1821FK02DC,Fresh,fresh_inventory,1,0
BBRS1821FK02DC,Fresh,fresh_inventory,2,0
BBRS1821FK02DC,Fresh,fresh_inventory,3,0
BBRS1821FK02DC,Fresh,fresh_inventory,4,0
C9PCGCH00P18DC,Fresh,fresh_inventory,0,0
C9PCGCH00P18DC,Fresh,fresh_inventory,1,0
C9PCGCH00P18DC,Fresh,fresh_inventory,2,0
C9PCGCH00P18DC,Fresh,fresh_inventory,3,0
C9PCGCH00P18DC,Fresh,fresh_inventory,4,0
CTH01621VP04DC,Fresh,fresh_inventory,0,0
CTH01621VP04DC,Fresh,fresh_inventory,1,0
CTH01621VP04DC,Fresh,fresh_inventory,2,0
CTH01621VP04DC,Fresh,fresh_inventory,3,0
CTH01621VP04DC,Fresh,fresh_inventory,4,0
C4PC00000P08DC,Fresh,fresh_inventory,0,0
C4PC00000P08DC,Fresh,fresh_inventory,1,1
C4PC00000P08DC,Fresh,fresh_inventory,2,37
C4PC00000P08DC,Fresh,fresh_inventory,3,0
C4PC00000P08DC,Fresh,fresh_inventory,4,0
C9PC00000P18DC,Fresh,fresh_inventory,0,0
C9PC00000P18DC,Fresh,fresh_inventory,1,0
C9PC00000P18DC,Fresh,fresh_inventory,2,0
C9PC00000P18DC,Fresh,fresh_inventory,3,0
C9PC00000P18DC,Fresh,fresh_inventory,4,0
BTHSMF000K04DC,Fresh,fresh_inventory,0,0
BTHSMF000K04DC,Fresh,fresh_inventory,1,1
BTHSMF000K04DC,Fresh,fresh_inventory,2,72
BTHSMF000K04DC,Fresh,fresh_inventory,3,3
BTHSMF000K04DC,Fresh,fresh_inventory,4,4
CBRSH2332P10DC,Fresh,fresh_inventory,0,0
CBRSH2332P10DC,Fresh,fresh_inventory,1,7
CBRSH2332P10DC,Fresh,fresh_inventory,2,7
CBRSH2332P10DC,Fresh,fresh_inventory,3,0
CBRSH2332P10DC,Fresh,fresh_inventory,4,0
BTH009100K06DC,Fresh,fresh_inventory,0,0
BTH009100K06DC,Fresh,fresh_inventory,1,0
BTH009100K06DC,Fresh,fresh_inventory,2,0
BTH009100K06DC,Fresh,fresh_inventory,3,0
BTH009100K06DC,Fresh,fresh_inventory,4,0
CTH016190K02DC,Fresh,fresh_inventory,0,0
CTH016190K02DC,Fresh,fresh_inventory,1,0
CTH016190K02DC,Fresh,fresh_inventory,2,0
CTH016190K02DC,Fresh,fresh_inventory,3,0
CTH016190K02DC,Fresh,fresh_inventory,4,0
BTH0F0000K02DC,Fresh,fresh_inventory,0,0
BTH0F0000K02DC,Fresh,fresh_inventory,1,0
BTH0F0000K02DC,Fresh,fresh_inventory,2,0
BTH0F0000K02DC,Fresh,fresh_inventory,3,0
BTH0F0000K02DC,Fresh,fresh_inventory,4,0
BLG018230K02DC,Fresh,fresh_inventory,0,0
BLG018230K02DC,Fresh,fresh_inventory,1,0
BLG018230K02DC,Fresh,fresh_inventory,2,0
BLG018230K02DC,Fresh,fresh_inventory,3,0
BLG018230K02DC,Fresh,fresh_inventory,4,0
BBRS16180K05DC,Fresh,fresh_inventory,0,0
BBRS16180K05DC,Fresh,fresh_inventory,1,0
BBRS16180K05DC,Fresh,fresh_inventory,2,0
BBRS16180K05DC,Fresh,fresh_inventory,3,0
BBRS16180K05DC,Fresh,fresh_inventory,4,0
PMJWF0000K02DC,Fresh,fresh_inventory,0,0
PMJWF0000K02DC,Fresh,fresh_inventory,1,9
PMJWF0000K02DC,Fresh,fresh_inventory,2,8
PMJWF0000K02DC,Fresh,fresh_inventory,3,5
PMJWF0000K02DC,Fresh,fresh_inventory,4,5
CDS010140P20DC,Fresh,fresh_inventory,0,0
CDS010140P20DC,Fresh,fresh_inventory,1,45
CDS010140P20DC,Fresh,fresh_inventory,2,46
CDS010140P20DC,Fresh,fresh_inventory,3,24
CDS010140P20DC,Fresh,fresh_inventory,4,2
P3JW08100K02DC,Fresh,fresh_inventory,0,0
P3JW08100K02DC,Fresh,fresh_inventory,1,0
P3JW08100K02DC,Fresh,fresh_inventory,2,0
P3JW08100K02DC,Fresh,fresh_inventory,3,0
P3JW08100K02DC,Fresh,fresh_inventory,4,0
BTH007585K04DC,Fresh,fresh_inventory,0,0
BTH007585K04DC,Fresh,fresh_inventory,1,0
BTH007585K04DC,Fresh,fresh_inventory,2,28
BTH007585K04DC,Fresh,fresh_inventory,3,28
BTH007585K04DC,Fresh,fresh_inventory,4,0
BBRS2325FK06DC,Fresh,fresh_inventory,0,0
BBRS2325FK06DC,Fresh,fresh_inventory,1,0
BBRS2325FK06DC,Fresh,fresh_inventory,2,0
BBRS2325FK06DC,Fresh,fresh_inventory,3,0
BBRS2325FK06DC,Fresh,fresh_inventory,4,0
CDS0J0000K02DF,Frozen,frozen_inventory,0,0
CDS0J0000K02DF,Frozen,frozen_inventory,1,113
CDS0J0000K02DF,Frozen,frozen_inventory,2,240
CDS0J0000K02DF,Frozen,frozen_inventory,3,353
CDS0J0000K02DF,Frozen,frozen_inventory,4,453
P3JW00BRUK02DF,Frozen,frozen_inventory,0,0
P3JW00BRUK02DF,Frozen,frozen_inventory,1,219
P3JW00BRUK02DF,Frozen,frozen_inventory,2,146
P3JW00BRUK02DF,Frozen,frozen_inventory,3,73
P3JW00BRUK02DF,Frozen,frozen_inventory,4,0
CKE0F0000K02DF,Frozen,frozen_inventory,0,0
CKE0F0000K02DF,Frozen,frozen_inventory,1,368
CKE0F0000K02DF,Frozen,frozen_inventory,2,227
CKE0F0000K02DF,Frozen,frozen_inventory,3,140
CKE0F0000K02DF,Frozen,frozen_inventory,4,0
BTHS07595P24DF,Frozen,frozen_inventory,0,0
BTHS07595P24DF,Frozen,frozen_inventory,1,1293
BTHS07595P24DF,Frozen,frozen_inventory,2,862
BTHS07595P24DF,Frozen,frozen_inventory,3,431
BTHS07595P24DF,Frozen,frozen_inventory,4,0
PDMT04050K02DF,Frozen,frozen_inventory,0,0
PDMT04050K02DF,Frozen,frozen_inventory,1,45
PDMT04050K02DF,Frozen,frozen_inventory,2,74
PDMT04050K02DF,Frozen,frozen_inventory,3,127
PDMT04050K02DF,Frozen,frozen_inventory,4,185
BTH0CU020K02DF,Frozen,frozen_inventory,0,0
BTH0CU020K02DF,Frozen,frozen_inventory,1,210
BTH0CU020K02DF,Frozen,frozen_inventory,2,449
BTH0CU020K02DF,Frozen,frozen_inventory,3,660
BTH0CU020K02DF,Frozen,frozen_inventory,4,843
P3JW07090K02DF,Frozen,frozen_inventory,0,0
P3JW07090K02DF,Frozen,frozen_inventory,1,385
P3JW07090K02DF,Frozen,frozen_inventory,2,256
P3JW07090K02DF,Frozen,frozen_inventory,3,128
P3JW07090K02DF,Frozen,frozen_inventory,4,0
PMJWMF000150DF,Frozen,frozen_inventory,0,0
PMJWMF000150DF,Frozen,frozen_inventory,1,0
PMJWMF000150DF,Frozen,frozen_inventory,2,0
PMJWMF000150DF,Frozen,frozen_inventory,3,0
PMJWMF000150DF,Frozen,frozen_inventory,4,0
CLG026340K06DF,Frozen,frozen_inventory,0,0
CLG026340K06DF,Frozen,frozen_inventory,1,68
CLG026340K06DF,Frozen,frozen_inventory,2,45
CLG026340K06DF,Frozen,frozen_inventory,3,22
CLG026340K06DF,Frozen,frozen_inventory,4,0
CDS0S0000K02DF,Frozen,frozen_inventory,0,0
CDS0S0000K02DF,Frozen,frozen_inventory,1,123
CDS0S0000K02DF,Frozen,frozen_inventory,2,82
CDS0S0000K02DF,Frozen,frozen_inventory,3,41
CDS0S0000K02DF,Frozen,frozen_inventory,4,0
CLG022270P10DF,Frozen,frozen_inventory,0,0
CLG022270P10DF,Frozen,frozen_inventory,1,213
CLG022270P10DF,Frozen,frozen_inventory,2,142
CLG022270P10DF,Frozen,frozen_inventory,3,71
CLG022270P10DF,Frozen,frozen_inventory,4,0
